,id,ob_date,location,location_desc,location_coords,location_coords_type,location_elevation,location_province,num_involved,num_injured,num_fatal,comment,group_activity,avalanche_obs,weather_obs,weather_comment,snowpack_obs,snowpack_comment,documents,alt_coord
278,f638b405-6f7a-4bb6-9c20-2038e2245fcb,1991-11-27,Twin Falls, on Hudsons Bay Mtn near Smithers; Frozen waterfall 200m high draining Hudsons Bay Glacier,"[618235.0, 6071841.0]",UTM 9 NAD83,,BC,,4.0,1,"Training exercise for PEP volunteers. Na avalanche hit 6 climbers while on descent, 3 avalanches in total 2nd one was biggest and did most of the damage.",Ice Climbing,"[{'observation_date': '1991-11-27 17:20', 'size': '1.0', 'type': '', 'trigger': 'Na', 'aspect': 'SE', 'elevation': None, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': -1, 'temp_min': -6, 'temp_trend': '', 'wind_speed': 'L', 'wind_dir': '', 'sky': '', 'precip': 'Nil'}",Wind high was strong from south,"{'hs': None, 'hn24': 0.0, 'hst': 0, 'hst_reset': ''}",Fracture line could not be found - likely out of steep easterly slopes above accident site 200-1200m higher,"[{'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/a29c51e8-e44a-42c0-a513-39b4b39ce2bf/AlpineClubOfCanadaWriteup.pdf'}, {'title': 'Twin Falls, near Smithers, BC (p. 149)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/48e168c7-9653-4dd4-b3ba-b22ad23fea30/AvalancheAccidentsV4.pdf'}]","[-116.538056, 51.543611]"
279,0f488d29-d612-4c72-84f1-e349dda98c10,1991-04-09,outside Blackcomb Ski Area,East Col of Blackcomb Glacier on route to Spearhead Glacier,"[509918.0, 5549741.0]",UTM 10 NAD83,,BC,1.0,,1,,Out-of-Bounds Skiing,"[{'observation_date': '1991-04-09 13:20', 'size': '2.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'W', 'elevation': 2300, 'slab_width': 50, 'slab_thickness': 50}]","{'temp_present': -8, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': 'M', 'wind_dir': 'SE', 'sky': 'BKN', 'precip': 'S-1'}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",crust/ice layer is bed surface,"[{'title': 'East Col of Blackcomb Glacier (p. 77)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/bca90eec-bb3a-43a3-8885-030ed07c2b3a/AvalancheAccidentsV4.pdf'}]","[None, None]"
280,d03c6f49-7c90-473c-a582-b3a2f845dac6,1991-03-12,Bugaboos Creek,,"[522514.0, 5617615.0]",UTM 11 NAD83,2350.0,BC,6.0,1.0,9,"The first group was at the bottom of a slope when a second group of heliskiers entered the top of the slope. As they skied down, the slope settled and a large avalanche buried most of the second group.

10 caught, 3 partly buried, 6 completely buried. First 3 on coroners list are assumed to be partly buried. Bodies recovered 40-100 minutes after avalanche.",Mechanized Skiing,"[{'observation_date': '1991-03-12 16:00', 'size': '3.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'W', 'elevation': 2350, 'slab_width': 90, 'slab_thickness': 115}]","{'temp_present': -14, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': 'L', 'wind_dir': 'SW', 'sky': 'BKN', 'precip': 'Nil'}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,[],"[None, None]"
281,9eb3d127-9963-4e10-87b6-b75f2e0c5b00,1991-02-05,Riviere-Malbaie,Charlevoix; Quebec,"[413763.0, None]",UTM Unknown Unknown,,QC,,,1,"kids playing on slope. Adeptes du toboggan : deux enfants complètement ensevelis, un 3e partiellement",Other Recreational,"[{'observation_date': '1991-02-05', 'size': '', 'type': 'Slab', 'trigger': 'U', 'aspect': '', 'elevation': None, 'slab_width': 30, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,[],"[-70.1541667, 47.6638889]"
282,f9d34d18-9393-421b-8de7-4136bbb5f2c7,1991-01-20,Rummel Col,Above Rummel Lake in Kananaskis Country,"[618940.0, 5632272.0]",UTM 11 NAD83,,AB,1.0,,1,,Backcountry Skiing,"[{'observation_date': '1991-01-20 14:20', 'size': '2.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'S', 'elevation': 2408, 'slab_width': 115, 'slab_thickness': 80}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",deposit depth up to 3m,"[{'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/8760c6ca-82ca-4752-9bb9-30744000c94c/AlpineClubOfCanadaWriteup.pdf'}, {'title': 'Rummel Col, Peter Lougheed Provincial Park (p. 73)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/23b895ba-1e42-4c80-8093-6df258fc4a16/AvalancheAccidentsV4.pdf'}]","[None, None]"
283,ec175bbf-9030-4ca5-8142-11345ec78eb1,1990-02-22,Hartly Creek,Near Golden,"[643864.0, 5490492.0]",UTM 11 NAD83,,BC,1.0,,1,,Snowshoeing & Hiking,"[{'observation_date': '1990-02-22 13:00', 'size': '', 'type': '', 'trigger': 'Na', 'aspect': '', 'elevation': None, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",Area was terrain trap,"[{'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/721650f8-6642-42be-9ca2-adcb9c392f4b/AlpineClubOfCanadaWriteup.pdf'}, {'title': 'Hartly Creek, near Golden, BC (p. 145)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/3af90779-ae7f-4603-945f-b42cf21aaaae/AvalancheAccidentsV4.pdf'}]","[None, None]"
284,25e05336-ad33-4d18-9f82-44170441e955,1990-02-11,Healy Creek,Second avy slope; near Banff,"[581843.0, 5661587.0]",UTM 11 NAD83,,AB,4.0,,4,4 day search for 4 skiers buried by a large avalanche while eating lunch in a forested area adjacent to slide path,Backcountry Skiing,"[{'observation_date': '1990-02-11 12:15', 'size': '3.5', 'type': 'Slab', 'trigger': 'Nc', 'aspect': 'SE', 'elevation': 2350, 'slab_width': 100, 'slab_thickness': 150}]","{'temp_present': None, 'temp_max': None, 'temp_min': -5, 'temp_trend': '', 'wind_speed': 'L', 'wind_dir': 'S', 'sky': 'OVC', 'precip': 'S2'}",,"{'hs': None, 'hn24': 29.0, 'hst': 76, 'hst_reset': ''}",,"[{'title': 'Healy Creek Trail, Banff National Park (p. 70)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/d9f6b4c8-9d7c-46fb-b18d-a6f223b5f26f/AvalancheAccidentsV4.pdf'}, {'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/f4ac1575-94aa-4456-b3cc-ce9ef218179d/AlpineClubOfCanadaWriteup.pdf'}]","[-115.6902778, 51.1330555]"
285,ed7a9899-1673-49fb-a562-ca941517dd99,1990-01-30,Kokanee Glacier Park,"Headwaters of Nutla Creek, NNW of Battleship","[486955.0, 5511952.0]",UTM 11 NAD83,,BC,2.0,,2,Group of 2 went for a ski near the hut. They were covered in a slide and found hours later.,Backcountry Skiing,"[{'observation_date': '1990-01-30 12:00', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'W', 'elevation': 2200, 'slab_width': 350, 'slab_thickness': 50}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': 'L', 'wind_dir': '', 'sky': 'OVC', 'precip': 'S-1'}",additional Wx from Whitewater,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",deposit up to 4m deep,"[{'title': 'Battleship Mountain, Kokanee Glacier Park (p. 69)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/5d7db723-70bb-4b75-a9a1-035207ea7d69/AvalancheAccidentsV4.pdf'}, {'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/ed4bf5bb-3715-46b9-b5b2-e50fad0ef028/AlpineClubOfCanadaWriteup.pdf'}]","[-117.1333333, 49.7833333]"
286,a27a797e-cbbe-450d-8a7b-ca0df84d3ae9,1990-01-28,Sand Creek,8.5 km NNW of Fernie Snow Valley Main Study Plot,"[631756.0, 5482399.0]",UTM 11 NAD83,,BC,,1.0,1,,Mechanized Skiing,"[{'observation_date': '1990-01-28 13:00', 'size': '3.0', 'type': '', 'trigger': 'Sa', 'aspect': 'E', 'elevation': 1830, 'slab_width': 80, 'slab_thickness': 60}]","{'temp_present': -8, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': 'OVC', 'precip': 'S1'}",Additional wx data available from Fernie Snow Valley Main Study Plot,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Sand Creek, Souther Rockies (p. 66)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/8f2ae84c-6231-4214-a4c9-b0b93a2b80af/AvalancheAccidentsV4.pdf'}]","[-118.450278, 49.068611]"
287,19e23d7b-f338-4a37-ab67-03372be86539,1990-01-06,outside Sunshine Ski Area,Wawa Bowl,"[583943.0, 5661621.0]",UTM 11 NAD83,,AB,1.0,,1,,Out-of-Bounds Skiing,"[{'observation_date': '1990-01-06 17:30', 'size': '2.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'NE', 'elevation': 2400, 'slab_width': 30, 'slab_thickness': 70}]","{'temp_present': -6, 'temp_max': -4, 'temp_min': -7, 'temp_trend': '', 'wind_speed': 'M', 'wind_dir': 'SW', 'sky': 'OVC', 'precip': 'Nil'}",,"{'hs': None, 'hn24': 10.0, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Wawa Bowl, Banff National Park (p. 64)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/6696603c-c3b6-496e-8eb0-e3c862f4ed09/AvalancheAccidentsV4.pdf'}]","[None, None]"
288,f60b6cb2-3882-40db-a1eb-75b1117fdd3e,1989-03-15,outside Whistler Mountain Ski Area,Flute Mountain,"[503485.0, 5544174.0]",UTM 10 NAD27 (assumed),,BC,1.0,,1,2 skiers jumped a cornice simutaneously and triggered a slide that engulfed the photographer below.,Out-of-Bounds Skiing,"[{'observation_date': '1989-03-15', 'size': '', 'type': 'Slab', 'trigger': 'Sa', 'aspect': '', 'elevation': None, 'slab_width': 250, 'slab_thickness': 135}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Flute Mountain, near Whistler, BC (p. 63)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/ed3269dc-43b6-4094-8882-b276769b7870/AvalancheAccidentsV4.pdf'}]","[None, None]"
289,99d2fbb4-87c3-417d-a2ff-ed95fae9c541,1989-03-15,"Bella Vista, Monashees",Run: Bella Vista,"[385655.0, 5748985.0]",UTM 11 NAD83,,BC,2.0,,1,,Mechanized Skiing,"[{'observation_date': '1989-03-15 11:27', 'size': '2.5', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'S', 'elevation': 2190, 'slab_width': 120, 'slab_thickness': 90}]","{'temp_present': -10, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': 'L', 'wind_dir': 'NW', 'sky': 'BKN', 'precip': 'Nil'}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}","HS varied from 380 to 130cm, crown varied from 50-120cm","[{'title': 'Bella Vista, Monashee Mountains (p. 60)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/1391ce97-ded9-4a83-8669-714edaf1e6fa/AvalancheAccidentsV4.pdf'}]","[None, None]"
290,a596b618-4d30-4df8-8e5e-dc04d5c63be3,1989-01-28,Telegraph Creek,slope above west part of town,"[371869.0, 6419605.0]",UTM 9 NAD83,,BC,,,1,"Good article in The Province, Jan. 29, 1989",Inside Building,"[{'observation_date': '1989-01-28 14:00', 'size': '3.0', 'type': 'Slab', 'trigger': 'Na', 'aspect': 'N', 'elevation': 300, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': 3, 'temp_max': 3, 'temp_min': 0, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': 'RS'}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Telegraph Creek, Coast Mountains, BC (p. 171)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/f29849b0-655f-4de0-aa55-449abfd85192/AvalancheAccidentsV4.pdf'}]","[-131.163611, 57.9]"
291,4cd517d6-053f-49bb-8028-f9bf27dfcfbe,1989-01-04,Middle Kootenay Pass,S of Westcastle Ski Area,"[689095.0, 5459602.0]",UTM 11 NAD83,,AB,1.0,,1,sledders climbing slope,Snowmobiling,"[{'observation_date': '1989-01-04 12:47', 'size': '', 'type': 'Slab', 'trigger': 'Ma', 'aspect': 'E', 'elevation': 1770, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Middle Kootenay Pass, near Pincher Creek, Alberta (p. 115)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/c82219c1-5383-458b-a742-0bef9db932ed/AvalancheAccidentsV4.pdf'}]","[-114.4083333, 49.2602778]"
292,43c38127-6499-4ba5-9d54-0fe93d3e9aa5,1989-01-02,outside Blackcomb Ski Area,Christmas Chute,"[517823.0, 5538644.0]",UTM 10 NAD83,,BC,1.0,,1,,Out-of-Bounds Skiing,"[{'observation_date': '1989-01-02 11:00', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'NE', 'elevation': 2290, 'slab_width': 100, 'slab_thickness': 75}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}","60 cm in previous 3 days, strong winds from NNW and SSW. May class 2 and 3 slides on Dec. 31.","{'hs': None, 'hn24': None, 'hst': 60, 'hst_reset': ''}",ran on thin crust/ice lens. Very easy shear in 3 shovel tests,"[{'title': 'Garibaldi Provincial Park (p. 58)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/142490c2-13c4-4a2c-b1aa-63ba1f444c05/AvalancheAccidentsV4.pdf'}]","[None, None]"
293,6778ae7a-7482-4d97-bff8-c8ed0ee3d474,1988-12-28,Extra Light Ice Climb,"near Field, Yoho Park","[537485.0, 5694437.0]",UTM 11 NAD83,,BC,1.0,,1,,Ice Climbing,"[{'observation_date': '1988-12-28 14:00', 'size': '', 'type': '', 'trigger': 'Na', 'aspect': '', 'elevation': None, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/ddf6b3fa-bca2-4f4d-aa30-16f1a24577b7/AlpineClubOfCanadaWriteup.pdf'}, {'title': 'Extra Light, Yoho National Park (p. 145)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/05e54bba-41e3-40c4-80e5-d99132fc954c/AvalancheAccidentsV4.pdf'}]","[None, None]"
294,af896fc2-f98e-4dab-8a56-783a5e6db30b,1988-04-03,outside Whitetooth Ski Area,1 km NE ski area; near Golden,"[494075.0, 5434119.0]",UTM 11 NAD83,,BC,1.0,,1,3 skiers left ski area. While descending they came upon a cliff band. The first skier who dropped the cliff started a slide and was buried. The other 2 skiers left the site and went for help. The buried skier was found later by an avalanche resuce dog..,Out-of-Bounds Skiing,"[{'observation_date': '1988-04-03 16:10', 'size': '2.0', 'type': '', 'trigger': 'Sa', 'aspect': 'E', 'elevation': 1550, 'slab_width': 38, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': 'Whitetooth Mountain, near Golder, BC (p. 57)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/27832fcc-e9f6-441b-ab86-684c2986f668/AvalancheAccidentsV4.pdf'}]","[None, None]"
295,65d47fd5-a4da-4d68-9cbc-99f57893b07f,1988-03-22,Sale Mountain,"near La Forme Creek, Selkirks","[425047.0, 5848368.0]",UTM 11 NAD83,,BC,2.0,,1,This avalanche followed one 10 minutes earlier - see that case for info on first avalanche,Mechanized Skiing,"[{'observation_date': '1988-03-22 12:45', 'size': '2.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'NE', 'elevation': 2100, 'slab_width': 120, 'slab_thickness': 60}]","{'temp_present': -3, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': 'L', 'wind_dir': 'SW', 'sky': 'OVC', 'precip': 'Nil'}",Additional Wx Obs available from Fidelity wx,"{'hs': None, 'hn24': 10.0, 'hst': None, 'hst_reset': ''}",This aval followed one 10 min earlier,"[{'title': 'Sale Mountain, Selkirks (p. 54)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/31ab3b4a-78e1-4203-bad0-2c97dfedc798/AvalancheAccidentsV4.pdf'}]","[None, None]"
296,f1210e8a-c3f8-49a3-9b73-779a069e047c,1988-02-20,Fossil Mountain,"South side of Fossil Mountain, near Lake Louise Ski Area","[565863.0, 5705848.0]",UTM 11 NAD83,,AB,1.0,,2,"Overdue group found high on Fossil Mtn. Group was climbing at time, having stashed skis on slope.",Backcountry Skiing,"[{'observation_date': '1988-02-20 11:30', 'size': '3.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'S', 'elevation': 2895, 'slab_width': 30, 'slab_thickness': 100}]","{'temp_present': 0, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': 'S', 'wind_dir': 'W', 'sky': 'CLR', 'precip': 'Nil'}",,"{'hs': None, 'hn24': None, 'hst': 0, 'hst_reset': ''}",,"[{'title': 'Fossil Mountain, Banff National Park (p. 143)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/556841f1-35c6-4e1f-a49c-0424622513bb/AvalancheAccidentsV4.pdf'}, {'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/3ed96824-b4aa-4081-9a88-a401087f3f8b/AlpineClubOfCanadaWriteup.pdf'}]","[-116.0461111, 51.5030555]"
297,abe928a4-c18d-47d6-969c-4a304048f7fb,1988-02-13,Shawinigan,Young girls playing on hill near Shawinigan,"[672523.0, 5157622.0]",UTM 18 NAD83,,QC,2.0,1.0,1,"2 Girl Guides playing on snow covered sand hill when slide triggered. Crazy carpet. Deux fillettes de 13 ans enfouies sous 1,75 m de neige pendant près de deux heures.",Other Recreational,"[{'observation_date': '1988-02-13', 'size': '', 'type': 'Slab', 'trigger': 'Sa', 'aspect': '', 'elevation': None, 'slab_width': 4, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': '', 'wind_speed': '', 'wind_dir': '', 'sky': '', 'precip': ''}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}",,"[{'title': ' Shawinigan, Quebec (p. 143)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/abd00b0e-2d03-4952-a674-b69da2667e3e/AvalancheAccidentsV4.pdf'}]","[-72.74521, 46.541088]"
298,aaf84bc1-38ea-4835-9509-206fd5b271ef,1988-02-07,Crowfoot Pass,"1 km north of Crowfoot pass, just below treeline","[541468.0, 5717824.0]",UTM 11 NAD83,,AB,1.0,,1,,Backcountry Skiing,"[{'observation_date': '1988-02-07 13:20', 'size': '2.0', 'type': 'Slab', 'trigger': 'Sa', 'aspect': 'NW', 'elevation': 2255, 'slab_width': 80, 'slab_thickness': 40}]","{'temp_present': -5, 'temp_max': -4, 'temp_min': -9, 'temp_trend': '', 'wind_speed': 'M', 'wind_dir': 'W', 'sky': 'OVC', 'precip': 'S-1'}",,"{'hs': None, 'hn24': 0.0, 'hst': None, 'hst_reset': ''}",,"[{'title': 'ACC Accident Write-up', 'source': 'Alpine Club of Canada Accident DB', 'url': '/public/legacy_doc/03388adf-3053-448a-a6e9-504eea70f05c/AlpineClubOfCanadaWriteup.pdf'}, {'title': 'Crowfoot Pass, Banff National Park (p. 51)', 'source': 'Jamieson and Geldsetzer (1996): Avalanche Accidents in Canada Volume 4: 1984-1996', 'url': '/public/legacy_doc/d17252c4-19ab-4800-ab63-f26902c83043/AvalancheAccidentsV4.pdf'}]","[None, None]"
